trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
70102110,06:08:00,06:08:00,0700UKG,5,,,
70102110,06:10:00,06:10:00,0710UKT,6,,,
70102110,06:12:00,06:12:00,0700KRR,7,,,
70102110,06:14:00,06:14:00,0700GPF,8,,,
70102110,06:16:00,06:16:00,0700RCR,9,,,
70102110,06:18:00,06:18:00,0710SEL,10,,,
70102110,06:20:00,06:20:00,0700KPG,11,,,
70102110,06:22:00,06:22:00,0700GCP,12,,,
70102110,06:24:00,06:24:00,0700MRT,13,,,
70102110,06:26:00,06:26:00,0700WTA,14,,,
70102110,06:28:00,06:28:00,0700MTM,15,,,
70102110,06:30:00,06:30:00,0700NPS,16,,,
70102110,06:32:00,06:32:00,0710MIH,17,,,
70102110,06:34:00,06:34:00,0700BMY,18,,,
70102110,06:36:00,06:36:00,0710KWN,19,,,
70102110,06:38:00,06:38:00,0700AIC,20,,,
70102110,06:40:00,06:40:00,0700KEQ,21,,,
70102110,06:42:00,06:42:00,0700PBG,22,,,
70102110,06:44:00,06:44:00,0710DCD,23,,,
70102110,06:46:00,06:46:00,0700BPS,24,,,
70102110,06:48:00,06:48:00,0700MSK,25,,,
70102110,06:50:00,06:50:00,0710SIN,26,,,
70102110,06:52:00,06:52:00,0710KYJ,27,,,
70102110,06:54:00,06:54:00,0700DCT,28,,,
70102110,06:56:00,06:56:00,0700RIR,29,,,
70102110,06:58:00,06:58:00,0710KJS,30,,,
70102110,07:00:00,07:00:00,0700TBK,31,,,
70102110,07:02:00,07:02:00,0702KDC,32,,,
70102110,07:04:00,07:04:00,0710NKT,33,,,
70102110,07:06:00,07:06:00,0710BBT,34,,,
70102110,07:08:00,07:08:00,0710IMJ,35,,,
70102110,07:10:00,07:10:00,0710POD,36,,,
70102110,07:12:00,07:12:00,0710ADC,37,,,
70102110,07:14:00,07:14:00,0710KRD,38,,,
70102110,07:16:00,07:16:00,0710TTL,39,,,
70102110,07:18:00,07:18:00,0700BMC,40,,,
70102110,07:20:00,07:20:00,0710CCT,41,,,
70102110,07:22:00,07:22:00,0710CME,42,,,
70102110,07:24:00,07:24:00,0712KNH,43,,,
70102110,07:26:00,07:26:00,0710TNA,44,,,
70102110,07:28:00,07:28:00,0700NHF,45,,,
70102110,07:30:00,07:30:00,0510AGP,46,,,
70102110,07:32:00,07:32:00,0712RLA,47,,,
70103111,06:00:00,06:00:00,0702DCS,1,,,
70103111,06:02:00,06:02:00,0701DCR,2,,,
70103111,06:04:00,06:04:00,0701KJI,3,,,
70103111,06:06:00,06:06:00,0711SGO,4,,,
70103111,06:08:00,06:08:00,0711MLK,5,,,
70103111,06:10:00,06:10:00,0701BPP,6,,,
70103111,06:12:00,06:12:00,0701PBG,7,,,
70103111,06:14:00,06:14:00,0701REU,8,,,
70103111,06:16:00,06:16:00,0701NVI,9,,,
70103111,06:18:00,06:18:00,0701SJC,10,,,
70103111,06:20:00,06:20:00,0701NDW,11,,,
70103111,06:22:00,06:22:00,0701RSF,12,,,
70103111,06:24:00,06:24:00,0701GDB,13,,,
70103111,06:26:00,06:26:00,0711GTD,14,,,
70103111,06:28:00,06:28:00,0701SMR,15,,,
70103111,06:30:00,06:30:00,0701LRI,16,,,
70103111,06:32:00,06:32:00,0701THR,17,,,
70103111,06:34:00,06:34:00,0701WGT,18,,,
70103111,06:36:00,06:36:00,0703UTP,19,,,
70103111,06:38:00,06:38:00,0701WWU,20,,,
70103111,06:40:00,06:40:00,0801DEP,21,,,
70103111,06:42:00,06:42:00,0801SHC,22,,,
70103111,06:44:00,06:44:00,0801GCC,23,,,
70103111,06:46:00,06:46:00,0811ETT,24,,,
70103111,06:48:00,06:48:00,0801KGH,25,,,
70103111,06:50:00,06:50:00,0811JMK,26,,,
70103111,06:52:00,06:52:00,0801MUC,27,,,
70103111,06:54:00,06:54:00,0801MUM,28,,,
70103111,06:56:00,06:56:00,0801DMN,29,,,
70103111,06:58:00,06:58:00,0801RGN,30,,,
70103111,07:00:00,07:00:00,0811RNG,31,,,
70103111,07:02:00,07:02:00,0801KMP,32,,,
70103111,07:04:00,07:04:00,0701KIJ,33,,,
70103111,07:06:00,07:06:00,0701GTR,34,,,
70103111,07:08:00,07:08:00,0701KNR,35,,,
70103111,07:10:00,07:10:00,0711NJG,36,,,
70103111,07:12:00,07:12:00,0711MGU,37,,,
70103111,07:14:00,07:14:00,0701RNR,38,,,
70103111,07:16:00,07:16:00,0711MUT,39,,,
70103111,07:18:00,07:18:00,0701ACI,40,,,
70103111,07:20:00,07:20:00,0711KNY,41,,,
70103111,07:22:00,07:22:00,0701ACC,42,,,
70103111,07:24:00,07:24:00,0711PFE,43,,,
70103111,07:26:00,07:26:00,0701TTW,44,,,
70103111,07:28:00,07:28:00,0713WNG,45,,,
70103110,06:00:00,06:00:00,0713WNG,1,,,
70103110,06:02:00,06:02:00,0700KAK,2,,,
70103110,06:04:00,06:04:00,0700ACI,3,,,
70103110,06:06:00,06:06:00,0710KNA,4,,,
70103110,06:08:00,06:08:00,0700GBK,5,,,
70103110,06:10:00,06:10:00,0710MTE,6,,,
70103110,06:12:00,06:12:00,0700MAA,7,,,
70103110,06:14:00,06:14:00,0710MAU,8,,,
70103110,06:16:00,06:16:00,0700GRU,9,,,
70103110,06:18:00,06:18:00,0810KPL,10,,,
70103110,06:20:00,06:20:00,0810RUG,11,,,
70103110,06:22:00,06:22:00,0800REG,12,,,
70103110,06:24:00,06:24:00,0810MTG,13,,,
70103110,06:26:00,06:26:00,0800MTG,14,,,
70103110,06:28:00,06:28:00,0800KIN,15,,,
70103110,06:30:00,06:30:00,0810KIN,16,,,
70103110,06:32:00,06:32:00,0810EGT,17,,,
70103110,06:34:00,06:34:00,0810WJM,18,,,
70103110,06:36:00,06:36:00,0810COP,19,,,
70103110,06:38:00,06:38:00,0810UTH,20,,,
70103110,06:40:00,06:40:00,0800UTH,21,,,
70103110,06:42:00,06:42:00,0800NDJ,22,,,
70103110,06:44:00,06:44:00,0700URB,23,,,
70103110,06:46:00,06:46:00,0700SJK,24,,,
70103110,06:48:00,06:48:00,0700IRI,25,,,
70103110,06:50:00,06:50:00,0700SMK,26,,,
70103110,06:52:00,06:52:00,0710GKI,27,,,
70103110,06:54:00,06:54:00,0700NDU,28,,,
70103110,06:56:00,06:56:00,0700SJL,29,,,
70103110,06:58:00,06:58:00,0700MUL,30,,,
70103110,07:00:00,07:00:00,0700EUI,31,,,
70103110,07:02:00,07:02:00,0700PBG,32,,,
70103110,07:04:00,07:04:00,0710DCD,33,,,
70103110,07:06:00,07:06:00,0700BPS,34,,,
70103110,07:08:00,07:08:00,0700MSK,35,,,
70103110,07:10:00,07:10:00,0710SIN,36,,,
70103110,07:12:00,07:12:00,0710KYJ,37,,,
70103110,07:14:00,07:14:00,0700DCT,38,,,
70103110,07:16:00,07:16:00,0700RIR,39,,,
70103110,07:18:00,07:18:00,0710KJS,40,,,
70103110,07:20:00,07:20:00,0700TBK,41,,,
70103110,07:22:00,07:22:00,0702KDC,42,,,
70111111,06:00:00,06:00:00,0712RWY,1,,,
70111111,06:02:00,06:02:00,0711NAT,2,,,
70111111,06:04:00,06:04:00,0712KNT,3,,,
70111111,06:06:00,06:06:00,0711MCP,4,,,
70111111,06:08:00,06:08:00,0711UCN,5,,,
70111111,06:10:00,06:10:00,0711NKP,6,,,
70111111,06:12:00,06:12:00,0711MTL,7,,,
70111111,06:14:00,06:14:00,0711AAD,8,,,
70111111,06:16:00,06:16:00,0701PSA,9,,,
70111111,06:18:00,06:18:00,0711PST,10,,,
70111111,06:20:00,06:20:00,0711IMP,11,,,
70111111,06:22:00,06:22:00,0711JKR,12,,,
70111111,06:24:00,06:24:00,0711NKJ,13,,,
70111111,06:26:00,06:26:00,0701CMD,14,,,
70111111,06:28:00,06:28:00,0701TKS,15,,,
70111111,06:30:00,06:30:00,0701SWD,16,,,
70111111,06:32:00,06:32:00,0701SFY,17,,,
70111111,06:34:00,06:34:00,0701KNO,18,,,
70111111,06:36:00,06:36:00,0701PWY,19,,,
70111111,06:38:00,06:38:00,0701RCE,20,,,
70111111,06:40:00,06:40:00,0711LNN,21,,,
70111111,06:42:00,06:42:00,0701LNA,22,,,
70111111,06:44:00,06:44:00,0711MTI,23,,,
70111111,06:46:00,06:46:00,0701CRS,24,,,
70111111,06:48:00,06:48:00,0701KFR,25,,,
70111111,06:50:00,06:50:00,0711KRN,26,,,
70111111,06:52:00,06:52:00,0701WRG,27,,,
70111111,06:54:00,06:54:00,0711WDC,28,,,
70111111,06:56:00,06:56:00,0711MKP,29,,,
70111111,06:58:00,06:58:00,0701KCC,30,,,
70111111,07:00:00,07:00:00,0701SHT,31,,,
70111111,07:02:00,07:02:00,0701SHL,32,,,
70111111,07:04:00,07:04:00,0711JOG,33,,,
70111111,07:06:00,07:06:00,0701JBC,34,,,
70111111,07:08:00,07:08:00,0701MHS,35,,,
70111111,07:10:00,07:10:00,0701HKA,36,,,
70111111,07:12:00,07:12:00,0701UMJ,37,,,
70111111,07:14:00,07:14:00,0701BCA,38,,,
70111111,07:16:00,07:16:00,0711BLB,39,,,
70111111,07:18:00,07:18:00,0701BLC,40,,,
70111111,07:20:00,07:20:00,0701ELP,41,,,
70111111,07:22:00,07:22:00,0701KMC,42,,,
70111111,07:24:00,07:24:00,0701NVV,43,,,
70111111,07:26:00,07:26:00,0701KNC,44,,,
70111111,07:28:00,07:28:00,0701NYH,45,,,
70111111,07:30:00,07:30:00,0701KMH,46,,,
70111111,07:32:00,07:32:00,0711UNV,47,,,
70111111,07:34:00,07:34:00,0701GRG,48,,,
70111111,07:36:00,07:36:00,0701ZMB,49,,,
70111111,07:38:00,07:38:00,0701CWH,50,,,
70111111,07:40:00,07:40:00,0701PMS,51,,,
70111111,07:42:00,07:42:00,0701VNS,52,,,
70111111,07:44:00,07:44:00,0701SMN,53,,,
70111111,07:46:00,07:46:00,0701CCL,54,,,
70111111,07:48:00,07:48:00,0711KNO,55,,,
70111111,07:50:00,07:50:00,0701PCY,56,,,
70111111,07:52:00,07:52:00,0701KAJ,57,,,
70111111,07:54:00,07:54:00,0713NBT,58,,,
70111110,06:00:00,06:00:00,0713NBT,1,,,
70111110,06:02:00,06:02:00,0700KWK,2,,,
70111110,06:04:00,06:04:00,0700PCS,3,,,
70111110,06:06:00,06:06:00,0710JPS,4,,,
70111110,06:08:00,06:08:00,0700ZBA,5,,,
70111110,06:10:00,06:10:00,0700CWH,6,,,
70111110,06:12:00,06:12:00,0700UNV,7,,,
70111110,06:14:00,06:14:00,0710VAS,8,,,
70111110,06:16:00,06:16:00,0700KSS,9,,,
70111110,06:18:00,06:18:00,0710ELS,10,,,
70111110,06:20:00,06:20:00,0710BLL,11,,,
70111110,06:22:00,06:22:00,0700BDB,12,,,
70111110,06:24:00,06:24:00,0700MAU,13,,,
70111110,06:26:00,06:26:00,0700HKA,14,,,
70111110,06:28:00,06:28:00,0700KBN,15,,,
70111110,06:30:00,06:30:00,0710PMP,16,,,
70111110,06:32:00,06:32:00,0700SHE,17,,,
70111110,06:34:00,06:34:00,0700SAD,18,,,
70111110,06:36:00,06:36:00,0700KMM,19,,,
70111110,06:38:00,06:38:00,0700KPI,20,,,
70111110,06:40:00,06:40:00,0710KES,21,,,
70111110,06:42:00,06:42:00,0710WWD,22,,,
70111110,06:44:00,06:44:00,0700KPL,23,,,
70111110,06:46:00,06:46:00,0700KEL,24,,,
70111110,06:48:00,06:48:00,0700TLF,25,,,
70111110,06:50:00,06:50:00,0700CRP,26,,,
70111110,06:52:00,06:52:00,0700SHW,27,,,
70111110,06:54:00,06:54:00,0700MTO,28,,,
70111110,06:56:00,06:56:00,0700LEA,29,,,
70111110,06:58:00,06:58:00,0710LNN,30,,,
70111110,07:00:00,07:00:00,0700FVM,31,,,
70111110,07:02:00,07:02:00,0700RAC,32,,,
70111110,07:04:00,07:04:00,0700PWA,33,,,
70111110,07:06:00,07:06:00,0700KEO,34,,,
70111110,07:08:00,07:08:00,0700STK,35,,,
70111110,07:10:00,07:10:00,0700SGR,36,,,
70111110,07:12:00,07:12:00,0700TRD,37,,,
70111110,07:14:00,07:14:00,0700CDT,38,,,
70111110,07:16:00,07:16:00,0710NKT,39,,,
70111110,07:18:00,07:18:00,0710BBT,40,,,
70111110,07:20:00,07:20:00,0710IMJ,41,,,
70111110,07:22:00,07:22:00,0710POD,42,,,
70111110,07:24:00,07:24:00,0710ADC,43,,,
70111110,07:26:00,07:26:00,0710KRD,44,,,
70111110,07:28:00,07:28:00,0710TTL,45,,,
70111110,07:30:00,07:30:00,0700BMC,46,,,
70111110,07:32:00,07:32:00,0710CCT,47,,,
70111110,07:34:00,07:34:00,0710CME,48,,,
70111110,07:36:00,07:36:00,0712KNH,49,,,
70111110,07:38:00,07:38:00,0710TNA,50,,,
70111110,07:40:00,07:40:00,0700NHF,51,,,
70111110,07:42:00,07:42:00,0510AGP,52,,,
70111110,07:44:00,07:44:00,0712RLA,53,,,
70126111,06:00:00,06:00:00,0712NGG,1,,,
70126111,06:02:00,06:02:00,0701PTR,2,,,
70126111,06:04:00,06:04:00,0701N44,3,,,
70126111,06:06:00,06:06:00,0701KON,4,,,
70126111,06:08:00,06:08:00,0701NGR,5,,,
70126111,06:10:00,06:10:00,0701TSK,6,,,
70126111,06:12:00,06:12:00,0701MTS,7,,,
70126111,06:14:00,06:14:00,0711MTS,8,,,
70126111,06:16:00,06:16:00,0701RMN,9,,,
70126111,06:18:00,06:18:00,0701KNK,10,,,
70126111,06:20:00,06:20:00,0703KIS,11,,,
70126110,06:00:00,06:00:00,0703KIS,1,,,
70126110,06:02:00,06:02:00,0700OST,2,,,
70126110,06:04:00,06:04:00,0700RMN,3,,,
70126110,06:06:00,06:06:00,0700MTS,4,,,
70126110,06:08:00,06:08:00,0710MTS,5,,,
70126110,06:10:00,06:10:00,0700TSK,6,,,
70126110,06:12:00,06:12:00,0700KON,7,,,
70126110,06:14:00,06:14:00,0700N44,8,,,
70126110,06:16:00,06:16:00,0700NPC,9,,,
70126110,06:18:00,06:18:00,0700PTR,10,,,
70126110,06:20:00,06:20:00,0712NGG,11,,,
70129111,06:00:00,06:00:00,0813KKS,1,,,
70129111,06:02:00,06:02:00,0800PCR,2,,,
70129111,06:04:00,06:04:00,0800KRY,3,,,
70129111,06:06:00,06:06:00,0701KIJ,4,,,
70129111,06:08:00,06:08:00,0701GTR,5,,,
70129111,06:10:00,06:10:00,0701KNR,6,,,
70129111,06:12:00,06:12:00,0711NJG,7,,,
70129111,06:14:00,06:14:00,0711MGU,8,,,
70129111,06:16:00,06:16:00,0701RNR,9,,,
70129111,06:18:00,06:18:00,0711MUT,10,,,
70129111,06:20:00,06:20:00,0701ACI,11,,,
70129111,06:22:00,06:22:00,0711KNY,12,,,
70129111,06:24:00,06:24:00,0701ACC,13,,,
70129111,06:26:00,06:26:00,0711PFE,14,,,
70129111,06:28:00,06:28:00,0701TTW,15,,,
70129111,06:30:00,06:30:00,0713WNG,16,,,
70129110,06:00:00,06:00:00,0713WNG,1,,,
70129110,06:02:00,06:02:00,0700KAK,2,,,
70129110,06:04:00,06:04:00,0700ACI,3,,,
70129110,06:06:00,06:06:00,0710KNA,4,,,
70129110,06:08:00,06:08:00,0700GBK,5,,,
70129110,06:10:00,06:10:00,0710MTE,6,,,
70129110,06:12:00,06:12:00,0700MAA,7,,,
70129110,06:14:00,06:14:00,0710MAU,8,,,
70129110,06:16:00,06:16:00,0700GRU,9,,,
70129110,06:18:00,06:18:00,0801NGA,10,,,
70129110,06:20:00,06:20:00,0801KKR,11,,,
70129110,06:22:00,06:22:00,0801STZ,12,,,
70129110,06:24:00,06:24:00,0801KOL,13,,,
70129110,06:26:00,06:26:00,0813KKS,14,,,
8011B111,06:00:00,06:00:00,0812KNJ,1,,,
8011B111,06:04:00,06:04:00,0801PSC,2,,,
8011B111,06:06:00,06:06:00,0801MPS,3,,,
8011B111,06:08:00,06:08:00,0811MAY,4,,,
8011B111,06:10:00,06:10:00,0813WSA,5,,,
8011B110,06:00:00,06:00:00,0800WST,1,,,
8011B110,06:02:00,06:02:00,0800LUN,2,,,
8011B110,06:04:00,06:04:00,0800MAY,3,,,
8011B110,06:06:00,06:06:00,0800TTM,4,,,
8011B110,06:08:00,06:08:00,0800IMP,5,,,
8011B110,06:10:00,06:10:00,0800MPS,6,,,
8011B110,06:12:00,06:12:00,0800PPT,7,,,
8011B110,06:14:00,06:14:00,0800KLH,8,,,
8011B110,06:16:00,06:16:00,0800PSC,9,,,
8011B110,06:18:00,06:18:00,0810MSM,10,,,
8011B110,06:20:00,06:20:00,0800SHK,11,,,
8011B110,06:22:00,06:22:00,0800NGR,12,,,
80023111,06:00:00,06:00:00,0812ODE,1,,,
80023111,06:03:00,06:03:00,0811MUS,2,,,
80023111,06:06:00,06:06:00,0801CHR,3,,,
80023111,06:09:00,06:09:00,0812WST,4,,,
80023111,06:11:00,06:11:00,0801STM,5,,,
80023111,06:13:00,06:13:00,0801LIO,6,,,
80023111,06:15:00,06:15:00,0801BRK,7,,,
80023111,06:17:00,06:17:00,0801SAF,8,,,
80023111,06:19:00,06:19:00,0811AGA,9,,,
80023111,06:21:00,06:21:00,0811ABC,10,,,
80023111,06:23:00,06:23:00,0801ABE,11,,,
80023111,06:25:00,06:25:00,0801JGJ,12,,,
80023111,06:27:00,06:27:00,0811KAR,13,,,
80023111,06:29:00,06:29:00,0801NSH,14,,,
80023111,06:31:00,06:31:00,0801DEL,15,,,
80023111,06:33:00,06:33:00,0801AFL,16,,,
80023111,06:35:00,06:35:00,0811KND,17,,,
80023111,06:37:00,06:37:00,0801SDM,18,,,
80023111,06:39:00,06:39:00,0801PKN,19,,,
80023111,06:41:00,06:41:00,0801TKN,20,,,
80023111,06:45:00,06:45:00,0813KGT,21,,,
80023110,06:00:00,06:00:00,0813KGT,1,,,
80023110,06:03:00,06:03:00,0800HES,2,,,
80023110,06:06:00,06:06:00,0800CCK,3,,,
80023110,06:09:00,06:09:00,0810NSH,4,,,
80023110,06:11:00,06:11:00,0810KAR,5,,,
80023110,06:13:00,06:13:00,0800KBB,6,,,
80023110,06:15:00,06:15:00,0800WDC,7,,,
80023110,06:17:00,06:17:00,0810WPS,8,,,
80023110,06:19:00,06:19:00,0810LIO,9,,,
80023110,06:21:00,06:21:00,0810STM,10,,,
80023110,06:23:00,06:23:00,0800GPR,11,,,
80023110,06:25:00,06:25:00,0810WST,12,,,
80023110,06:27:00,06:27:00,0800EDS,13,,,
80023110,06:29:00,06:29:00,0800CHR,14,,,
80023110,06:31:00,06:31:00,0800MUS,15,,,
80023110,06:33:00,06:33:00,0810MCP,16,,,
80023110,06:35:00,06:35:00,0812ODE,17,,,
80030111,06:00:00,06:00:00,0812ODE,1,,,
80030111,06:05:00,06:05:00,0811MUS,2,,,
80030111,06:07:00,06:07:00,0801CHR,3,,,
80030111,06:09:00,06:09:00,0812WST,4,,,
80030111,06:11:00,06:11:00,0801STM,5,,,
80030111,06:13:00,06:13:00,0801LIO,6,,,
80030111,06:14:00,06:14:00,0801BRK,7,,,
80030111,06:15:00,06:15:00,0801SAF,8,,,
80030111,06:17:00,06:17:00,0811AGA,9,,,
80030111,06:18:00,06:18:00,0811ABC,10,,,
80030111,06:20:00,06:20:00,0801ABE,11,,,
80030111,06:22:00,06:22:00,0801JGJ,12,,,
80030111,06:24:00,06:24:00,0811KAR,13,,,
80030111,06:26:00,06:26:00,0801NSH,14,,,
80030111,06:28:00,06:28:00,0801DEL,15,,,
80030111,06:30:00,06:30:00,0801AFL,16,,,
80030111,06:32:00,06:32:00,0811KND,17,,,
80030111,06:34:00,06:34:00,0801SDM,18,,,
80030111,06:36:00,06:36:00,0801SGS,19,,,
80030111,06:38:00,06:38:00,0801MVT,20,,,
80030111,06:40:00,06:40:00,0811NNS,21,,,
80030111,06:42:00,06:42:00,0801KBI,22,,,
80030111,06:44:00,06:44:00,0801ATI,23,,,
80030111,06:46:00,06:46:00,0801ILA,24,,,
80030111,06:48:00,06:48:00,0801FLF,25,,,
80030111,06:50:00,06:50:00,0803NDT,26,,,
80030110,06:00:00,06:00:00,0803NDT,1,,,
80030110,06:03:00,06:03:00,0800FON,2,,,
80030110,06:05:00,06:05:00,0810SGB,3,,,
80030110,06:07:00,06:07:00,0810KMI,4,,,
80030110,06:09:00,06:09:00,0800HES,5,,,
80030110,06:11:00,06:11:00,0800CCK,6,,,
80030110,06:13:00,06:13:00,0810NSH,7,,,
80030110,06:15:00,06:15:00,0810KAR,8,,,
80030110,06:17:00,06:17:00,0800KBB,9,,,
80030110,06:19:00,06:19:00,0800WDC,10,,,
80030110,06:21:00,06:21:00,0810WPS,11,,,
80030110,06:23:00,06:23:00,0810LIO,12,,,
80030110,06:25:00,06:25:00,0810STM,13,,,
80030110,06:27:00,06:27:00,0800GPR,14,,,
80030110,06:29:00,06:29:00,0810WST,15,,,
80030110,06:31:00,06:31:00,0800EDS,16,,,
80030110,06:33:00,06:33:00,0800CHR,17,,,
80030110,06:35:00,06:35:00,0800MUS,18,,,
80030110,06:37:00,06:37:00,0810MCP,19,,,
80030110,06:39:00,06:39:00,0812ODE,20,,,
80048211,06:00:00,06:00:00,0812WST,1,,,
80048211,06:02:00,06:02:00,0801STM,2,,,
80048211,06:04:00,06:04:00,0801LIO,3,,,
80048211,06:06:00,06:06:00,0801BRK,4,,,
80048211,06:08:00,06:08:00,0801SAF,5,,,
80048211,06:10:00,06:10:00,0811AGA,6,,,
80048211,06:12:00,06:12:00,0811ABC,7,,,
80048211,06:14:00,06:14:00,0801ABE,8,,,
80048211,06:16:00,06:16:00,0801CBA,9,,,
80048211,06:18:00,06:18:00,0801MSO,10,,,
80048211,06:20:00,06:20:00,0801MGI,11,,,
80048211,06:22:00,06:22:00,0801SNT,12,,,
80048211,06:24:00,06:24:00,0811STR,13,,,
80048211,06:26:00,06:26:00,0801STU,14,,,
80048211,06:28:00,06:28:00,0811SAV,15,,,
80048211,06:30:00,06:30:00,0803LAV,16,,,
80048211,06:32:00,06:32:00,0801ACI,17,,,
80048211,06:34:00,06:34:00,0801COV,18,,,
80048211,06:36:00,06:36:00,0801JGG,19,,,
80048211,06:38:00,06:38:00,0601AMB,20,,,
80048211,06:40:00,06:40:00,0601BRB,21,,,
80048211,06:42:00,06:42:00,0601KON,22,,,
80048211,06:44:00,06:44:00,0601COA,23,,,
80048211,06:46:00,06:46:00,0603COP,24,,,
80048210,06:00:00,06:00:00,0600COP,1,,,
80048210,06:02:00,06:02:00,0600RUS,2,,,
80048210,06:04:00,06:04:00,0600BRB,3,,,
80048210,06:06:00,06:06:00,0600AMB,4,,,
80048210,06:08:00,06:08:00,0800JGG,5,,,
80048210,06:10:00,06:10:00,0800RRD,6,,,
80048210,06:12:00,06:12:00,0800COT,7,,,
80048210,06:14:00,06:14:00,0800COS,8,,,
80048210,06:16:00,06:16:00,0800IGL,9,,,
80048210,06:18:00,06:18:00,0800ELM,10,,,
80048210,06:20:00,06:20:00,0800STT,11,,,
80048210,06:22:00,06:22:00,0800STR,12,,,
80048210,06:24:00,06:24:00,0800STY,13,,,
80048210,06:26:00,06:26:00,0810MUR,14,,,
80048210,06:28:00,06:28:00,0800LRS,15,,,
80048210,06:30:00,06:30:00,0800BAC,16,,,
80048210,06:32:00,06:32:00,0810KAR,17,,,
80048210,06:34:00,06:34:00,0800KBB,18,,,
80048210,06:36:00,06:36:00,0800WDC,19,,,
80048210,06:38:00,06:38:00,0810WPS,20,,,
80048210,06:40:00,06:40:00,0810LIO,21,,,
80048210,06:42:00,06:42:00,0810STM,22,,,
80048210,06:44:00,06:44:00,0800GPR,23,,,
80048210,06:46:00,06:46:00,0812WST,24,,,
80048111,06:00:00,06:00:00,0812ODE,1,,,
80048111,06:05:00,06:05:00,0811MUS,2,,,
80048111,06:07:00,06:07:00,0801HIR,3,,,
80048111,06:09:00,06:09:00,0801CFY,4,,,
80048111,06:11:00,06:11:00,0801PBN,5,,,
80048111,06:13:00,06:13:00,0811PBG,6,,,
80048111,06:15:00,06:15:00,0811SAB,7,,,
80048111,06:17:00,06:17:00,0801MWK,8,,,
80048111,06:19:00,06:19:00,0801KAC,9,,,
80048111,06:21:00,06:21:00,0801KAN,10,,,
80048111,06:23:00,06:23:00,0801KIL,11,,,
80048111,06:25:00,06:25:00,0801KPR,12,,,
80048111,06:27:00,06:27:00,0801CPS,13,,,
80048111,06:29:00,06:29:00,0801BPA,14,,,
80048111,06:31:00,06:31:00,0801OLK,15,,,
80048111,06:33:00,06:33:00,0801DCR,16,,,
80048111,06:35:00,06:35:00,0801JCA,17,,,
80048111,06:37:00,06:37:00,0801MWG,18,,,
80048111,06:39:00,06:39:00,0801MNI,19,,,
80048111,06:41:00,06:41:00,0801MUG,20,,,
80048111,06:43:00,06:43:00,0803OYA,21,,,
80048110,06:00:00,06:00:00,0803OYA,1,,,
80048110,06:03:00,06:03:00,0800ORS,2,,,
80048110,06:05:00,06:05:00,0800MRI,3,,,
80048110,06:07:00,06:07:00,0800MWG,4,,,
80048110,06:09:00,06:09:00,0800JCR,5,,,
80048110,06:11:00,06:11:00,0800KRN,6,,,
80048110,06:13:00,06:13:00,0800OKC,7,,,
80048110,06:15:00,06:15:00,0800PLP,8,,,
80048110,06:17:00,06:17:00,0800MGJ,9,,,
80048110,06:19:00,06:19:00,0810KPR,10,,,
80048110,06:21:00,06:21:00,0810ARB,11,,,
80048110,06:23:00,06:23:00,0800PBB,12,,,
80048110,06:25:00,06:25:00,0800TAS,13,,,
80048110,06:27:00,06:27:00,0800CFL,14,,,
80048110,06:29:00,06:29:00,0800CHO,15,,,
80048110,06:31:00,06:31:00,0810MCP,16,,,
80048110,06:33:00,06:33:00,0812ODE,17,,,
8048A111,06:00:00,06:00:00,0812ODE,1,,,
8048A111,06:05:00,06:05:00,0811MUS,2,,,
8048A111,06:07:00,06:07:00,0801HIR,3,,,
8048A111,06:09:00,06:09:00,0801CFY,4,,,
8048A111,06:11:00,06:11:00,0801PBN,5,,,
8048A111,06:13:00,06:13:00,0801IMP,6,,,
8048A111,06:15:00,06:15:00,0801RLN,7,,,
8048A111,06:17:00,06:17:00,0801RPD,8,,,
8048A111,06:19:00,06:19:00,0811STR,9,,,
8048A111,06:21:00,06:21:00,0801STU,10,,,
8048A111,06:23:00,06:23:00,0811SAV,11,,,
8048A111,06:25:00,06:25:00,0803LAV,12,,,
8048A110,06:00:00,06:00:00,0803LAV,1,,,
8048A110,06:02:00,06:04:00,0800ELM,2,,,
8048A110,06:04:00,06:06:00,0800STT,3,,,
8048A110,06:06:00,06:08:00,0800STR,4,,,
8048A110,06:14:00,06:14:00,0800GRP,5,,,
8048A110,06:16:00,06:16:00,0800RLN,6,,,
8048A110,06:18:00,06:18:00,0800IML,7,,,
8048A110,06:20:00,06:20:00,0800PBB,8,,,
8048A110,06:22:00,06:22:00,0800TAS,9,,,
8048A110,06:24:00,06:24:00,0800CFL,10,,,
8048A110,06:26:00,06:26:00,0800CHO,11,,,
8048A110,06:28:00,06:28:00,0800CHR,12,,,
8048A110,06:30:00,06:30:00,0800MUS,13,,,
8048A110,06:32:00,06:32:00,0810MCP,14,,,
8048A110,06:34:00,06:34:00,0812ODE,15,,,
8048B111,06:00:00,06:00:00,0812ODE,1,,,
8048B111,06:05:00,06:05:00,0811MUS,2,,,
8048B111,06:07:00,06:07:00,0801HIR,3,,,
8048B111,06:09:00,06:09:00,0801CFY,4,,,
8048B111,06:11:00,06:11:00,0801PBN,5,,,
8048B111,06:13:00,06:13:00,0811PBG,6,,,
8048B111,06:15:00,06:15:00,0811SAB,7,,,
8048B111,06:17:00,06:17:00,0801MWK,8,,,
